"","Xloc","Yloc","Landuse","Rock"
"5246",4.2,2,"Pasture","Kimmeridgian"
"5247",4.2,2.05,"Pasture","Kimmeridgian"
"5248",4.2,2.1,"Pasture","Kimmeridgian"
"5249",4.2,2.15,"Pasture","Kimmeridgian"
"5250",4.2,2.2,"Pasture","Kimmeridgian"
"5251",4.2,2.25,"Pasture","Kimmeridgian"
"5252",4.2,2.3,"Forest","Quaternary"
"5253",4.2,2.35,"Forest","Quaternary"
"5254",4.2,2.4,"Forest","Portlandian"
"5255",4.2,2.45,"Forest","Portlandian"
"5256",4.2,2.5,"Forest","Portlandian"
"5257",4.2,2.55,"Forest","Portlandian"
"5258",4.2,2.6,"Forest","Portlandian"
"5259",4.2,2.65,"Forest","Kimmeridgian"
"5260",4.2,2.7,"Forest","Kimmeridgian"
"5261",4.2,2.75,"Forest","Kimmeridgian"
"5262",4.2,2.8,"Forest","Kimmeridgian"
"5263",4.2,2.85,"Forest","Kimmeridgian"
"5264",4.2,2.9,"Forest","Kimmeridgian"
"5265",4.2,2.95,"Meadow","Portlandian"
"5266",4.2,3,"Meadow","Portlandian"
"5267",4.2,3.05,"Meadow","Portlandian"
"5268",4.2,3.1,"Meadow","Portlandian"
"5269",4.2,3.15,"Meadow","Kimmeridgian"
"5270",4.2,3.2,"Meadow","Kimmeridgian"
"5271",4.2,3.25,"Meadow","Kimmeridgian"
"5272",4.2,3.3,"Meadow","Kimmeridgian"
"5273",4.2,3.35,"Meadow","Kimmeridgian"
"5274",4.2,3.4,"Forest","Kimmeridgian"
"5275",4.2,3.45,"Forest","Kimmeridgian"
"5276",4.2,3.5,"Forest","Kimmeridgian"
"5277",4.2,3.55,"Forest","Kimmeridgian"
"5278",4.2,3.6,"Pasture","Kimmeridgian"
"5279",4.2,3.65,"Forest","Quaternary"
"5280",4.2,3.7,"Forest","Quaternary"
"5281",4.2,3.75,"Forest","Quaternary"
"5282",4.2,3.8,"Pasture","Quaternary"
"5283",4.2,3.85,"Pasture","Quaternary"
"5284",4.2,3.9,"Meadow","Sequanian"
"5285",4.2,3.95,"Meadow","Sequanian"
"5286",4.2,4,"Meadow","Sequanian"
"5287",4.2,4.05,"Meadow","Sequanian"
"5288",4.2,4.1,"Meadow","Sequanian"
"5289",4.2,4.15,"Meadow","Sequanian"
"5290",4.2,4.2,"Meadow","Sequanian"
"5291",4.2,4.25,"Meadow","Sequanian"
"5292",4.2,4.3,"Meadow","Sequanian"
"5293",4.2,4.35,"Meadow","Sequanian"
"5294",4.2,4.4,"Meadow","Sequanian"
"5295",4.2,4.6,"Forest","Argovian"
"5296",4.2,4.65,"Forest","Argovian"
"5297",4.2,4.7,"Forest","Argovian"
"5298",4.2,4.75,"Forest","Argovian"
"5299",4.2,4.8,"Forest","Argovian"
"5300",4.25,0.7,"Meadow","Sequanian"
"5301",4.25,0.75,"Meadow","Sequanian"
"5302",4.25,0.8,"Pasture","Kimmeridgian"
"5303",4.25,0.85,"Meadow","Sequanian"
"5304",4.25,0.9,"Meadow","Sequanian"
"5305",4.25,0.95,"Meadow","Sequanian"
"5306",4.25,1,"Meadow","Quaternary"
"5307",4.25,1.05,"Meadow","Quaternary"
"5308",4.25,1.1,"Meadow","Quaternary"
"5309",4.25,1.15,"Meadow","Quaternary"
"5310",4.25,1.2,"Pasture","Portlandian"
"5311",4.25,1.25,"Pasture","Portlandian"
"5312",4.25,1.3,"Meadow","Quaternary"
"5313",4.25,1.35,"Meadow","Portlandian"
"5314",4.25,1.4,"Meadow","Portlandian"
"5315",4.25,1.45,"Forest","Portlandian"
"5316",4.25,1.5,"Forest","Portlandian"
"5317",4.25,1.55,"Forest","Portlandian"
"5318",4.25,1.6,"Forest","Kimmeridgian"
"5319",4.25,1.65,"Forest","Kimmeridgian"
"5320",4.25,1.7,"Forest","Portlandian"
"5321",4.25,1.75,"Forest","Portlandian"
"5322",4.25,1.8,"Forest","Kimmeridgian"
"5323",4.25,1.85,"Meadow","Kimmeridgian"
"5324",4.25,1.9,"Meadow","Kimmeridgian"
"5325",4.25,1.95,"Pasture","Kimmeridgian"
"5326",4.25,2,"Pasture","Kimmeridgian"
"5327",4.25,2.05,"Pasture","Kimmeridgian"
"5328",4.25,2.1,"Pasture","Kimmeridgian"
"5329",4.25,2.15,"Forest","Kimmeridgian"
"5330",4.25,2.2,"Forest","Kimmeridgian"
"5331",4.25,2.25,"Forest","Quaternary"
"5332",4.25,2.3,"Forest","Quaternary"
"5333",4.25,2.35,"Forest","Quaternary"
"5334",4.25,2.4,"Forest","Portlandian"
"5335",4.25,2.45,"Forest","Portlandian"
"5336",4.25,2.5,"Forest","Portlandian"
"5337",4.25,2.55,"Forest","Portlandian"
"5338",4.25,2.6,"Forest","Portlandian"
"5339",4.25,2.65,"Forest","Kimmeridgian"
"5340",4.25,2.7,"Forest","Kimmeridgian"
"5341",4.25,2.75,"Forest","Kimmeridgian"
"5342",4.25,2.8,"Forest","Kimmeridgian"
"5343",4.25,2.85,"Forest","Kimmeridgian"
"5344",4.25,2.9,"Pasture","Kimmeridgian"
"5345",4.25,2.95,"Meadow","Portlandian"
"5346",4.25,3,"Meadow","Portlandian"
"5347",4.25,3.05,"Meadow","Portlandian"
"5348",4.25,3.1,"Forest","Portlandian"
"5349",4.25,3.15,"Meadow","Kimmeridgian"
"5350",4.25,3.2,"Meadow","Kimmeridgian"
"5351",4.25,3.25,"Meadow","Kimmeridgian"
"5352",4.25,3.3,"Meadow","Kimmeridgian"
"5353",4.25,3.35,"Meadow","Kimmeridgian"
"5354",4.25,3.4,"Meadow","Kimmeridgian"
"5355",4.25,3.45,"Forest","Kimmeridgian"
"5356",4.25,3.5,"Forest","Kimmeridgian"
"5357",4.25,3.55,"Forest","Kimmeridgian"
"5358",4.25,3.6,"Pasture","Sequanian"
"5359",4.25,3.65,"Pasture","Quaternary"
"5360",4.25,3.7,"Pasture","Quaternary"
"5361",4.25,3.75,"Pasture","Quaternary"
"5362",4.25,3.8,"Pasture","Sequanian"
"5363",4.25,3.85,"Pasture","Sequanian"
"5364",4.25,3.9,"Pasture","Sequanian"
"5365",4.25,3.95,"Meadow","Sequanian"
"5366",4.25,4,"Meadow","Sequanian"
"5367",4.25,4.05,"Meadow","Sequanian"
"5368",4.25,4.1,"Meadow","Sequanian"
"5369",4.25,4.15,"Meadow","Sequanian"
"5370",4.25,4.2,"Meadow","Sequanian"
"5371",4.25,4.25,"Meadow","Sequanian"
"5372",4.25,4.3,"Meadow","Sequanian"
"5373",4.3,0.7,"Pasture","Kimmeridgian"
"5374",4.3,0.75,"Pasture","Kimmeridgian"
"5375",4.3,0.8,"Pasture","Kimmeridgian"
"5376",4.3,0.85,"Meadow","Quaternary"
"5377",4.3,0.9,"Meadow","Quaternary"
"5378",4.3,0.95,"Meadow","Quaternary"
"5379",4.3,1,"Meadow","Quaternary"
"5380",4.3,1.05,"Meadow","Quaternary"
"5381",4.3,1.1,"Meadow","Quaternary"
"5382",4.3,1.15,"Meadow","Quaternary"
"5383",4.3,1.2,"Meadow","Quaternary"
"5384",4.3,1.25,"Meadow","Quaternary"
"5385",4.3,1.3,"Meadow","Quaternary"
"5386",4.3,1.35,"Meadow","Quaternary"
"5387",4.3,1.4,"Meadow","Quaternary"
"5388",4.3,1.45,"Forest","Portlandian"
"5389",4.3,1.5,"Forest","Portlandian"
"5390",4.3,1.55,"Forest","Portlandian"
"5391",4.3,1.6,"Forest","Kimmeridgian"
"5392",4.3,1.65,"Forest","Kimmeridgian"
"5393",4.3,1.7,"Forest","Portlandian"
"5394",4.3,1.75,"Forest","Portlandian"
"5395",4.3,1.8,"Forest","Kimmeridgian"
"5396",4.3,1.85,"Meadow","Kimmeridgian"
"5397",4.3,1.9,"Meadow","Kimmeridgian"
"5398",4.3,1.95,"Pasture","Kimmeridgian"
"5399",4.3,2,"Pasture","Kimmeridgian"
"5400",4.3,2.05,"Pasture","Kimmeridgian"
"5401",4.3,2.1,"Pasture","Kimmeridgian"
"5402",4.3,2.15,"Forest","Kimmeridgian"
"5403",4.3,2.2,"Forest","Kimmeridgian"
"5404",4.3,2.25,"Forest","Quaternary"
"5405",4.3,2.3,"Forest","Quaternary"
"5406",4.3,2.35,"Forest","Quaternary"
"5407",4.3,2.4,"Forest","Portlandian"
"5408",4.3,2.45,"Forest","Portlandian"
"5409",4.3,2.5,"Forest","Portlandian"
"5410",4.3,2.55,"Forest","Portlandian"
"5411",4.3,2.6,"Forest","Portlandian"
"5412",4.3,2.65,"Forest","Kimmeridgian"
"5413",4.3,2.7,"Forest","Kimmeridgian"
"5414",4.3,2.75,"Forest","Kimmeridgian"
"5415",4.3,2.8,"Forest","Kimmeridgian"
"5416",4.3,2.85,"Forest","Kimmeridgian"
"5417",4.3,2.9,"Pasture","Kimmeridgian"
"5418",4.3,2.95,"Pasture","Kimmeridgian"
"5419",4.3,3,"Forest","Portlandian"
"5420",4.3,3.05,"Forest","Portlandian"
"5421",4.3,3.1,"Forest","Portlandian"
"5422",4.3,3.15,"Meadow","Kimmeridgian"
"5423",4.3,3.2,"Meadow","Kimmeridgian"
"5424",4.3,3.25,"Meadow","Kimmeridgian"
"5425",4.3,3.3,"Meadow","Kimmeridgian"
"5426",4.3,3.35,"Meadow","Kimmeridgian"
"5427",4.3,3.4,"Meadow","Kimmeridgian"
"5428",4.3,3.45,"Pasture","Kimmeridgian"
"5429",4.3,3.5,"Pasture","Kimmeridgian"
"5430",4.3,3.55,"Pasture","Kimmeridgian"
"5431",4.3,3.6,"Pasture","Sequanian"
"5432",4.3,3.65,"Pasture","Quaternary"
"5433",4.3,3.7,"Pasture","Quaternary"
"5434",4.3,3.75,"Pasture","Quaternary"
"5435",4.3,3.8,"Pasture","Sequanian"
"5436",4.3,3.85,"Pasture","Sequanian"
"5437",4.3,3.9,"Pasture","Sequanian"
"5438",4.3,3.95,"Meadow","Sequanian"
"5439",4.3,4,"Meadow","Sequanian"
"5440",4.3,4.05,"Meadow","Sequanian"
"5441",4.3,4.1,"Meadow","Sequanian"
"5442",4.3,4.15,"Meadow","Sequanian"
"5443",4.3,4.2,"Meadow","Sequanian"
"5444",4.3,4.25,"Meadow","Sequanian"
"5445",4.3,4.3,"Forest","Sequanian"
"5446",4.35,0.75,"Pasture","Kimmeridgian"
"5447",4.35,0.8,"Pasture","Kimmeridgian"
"5448",4.35,0.85,"Meadow","Quaternary"
"5449",4.35,0.9,"Meadow","Quaternary"
"5450",4.35,0.95,"Meadow","Quaternary"
"5451",4.35,1,"Meadow","Quaternary"
"5452",4.35,1.05,"Meadow","Quaternary"
"5453",4.35,1.1,"Meadow","Quaternary"
"5454",4.35,1.15,"Meadow","Quaternary"
"5455",4.35,1.2,"Meadow","Quaternary"
"5456",4.35,1.25,"Meadow","Quaternary"
"5457",4.35,1.3,"Meadow","Quaternary"
"5458",4.35,1.35,"Meadow","Quaternary"
"5459",4.35,1.4,"Meadow","Quaternary"
"5460",4.35,1.45,"Forest","Portlandian"
"5461",4.35,1.5,"Forest","Portlandian"
"5462",4.35,1.55,"Forest","Portlandian"
"5463",4.35,1.6,"Forest","Kimmeridgian"
"5464",4.35,1.65,"Forest","Kimmeridgian"
"5465",4.35,1.7,"Forest","Portlandian"
"5466",4.35,1.75,"Forest","Portlandian"
"5467",4.35,1.8,"Forest","Kimmeridgian"
"5468",4.35,1.85,"Meadow","Kimmeridgian"
"5469",4.35,1.9,"Meadow","Kimmeridgian"
"5470",4.35,1.95,"Pasture","Kimmeridgian"
"5471",4.35,2,"Pasture","Kimmeridgian"
"5472",4.35,2.05,"Pasture","Kimmeridgian"
"5473",4.35,2.1,"Pasture","Kimmeridgian"
"5474",4.35,2.15,"Forest","Kimmeridgian"
"5475",4.35,2.2,"Forest","Kimmeridgian"
"5476",4.35,2.25,"Forest","Quaternary"
"5477",4.35,2.3,"Forest","Quaternary"
"5478",4.35,2.35,"Forest","Quaternary"
"5479",4.35,2.4,"Forest","Portlandian"
"5480",4.35,2.45,"Forest","Portlandian"
"5481",4.35,2.5,"Forest","Portlandian"
"5482",4.35,2.55,"Forest","Portlandian"
"5483",4.35,2.6,"Forest","Portlandian"
"5484",4.35,2.65,"Forest","Kimmeridgian"
"5485",4.35,2.7,"Forest","Kimmeridgian"
"5486",4.35,2.75,"Forest","Kimmeridgian"
"5487",4.35,2.8,"Forest","Kimmeridgian"
"5488",4.35,2.85,"Forest","Kimmeridgian"
"5489",4.35,2.9,"Pasture","Kimmeridgian"
"5490",4.35,2.95,"Pasture","Kimmeridgian"
"5491",4.35,3,"Forest","Portlandian"
"5492",4.35,3.05,"Forest","Portlandian"
"5493",4.35,3.1,"Forest","Portlandian"
"5494",4.35,3.15,"Meadow","Kimmeridgian"
"5495",4.35,3.2,"Meadow","Kimmeridgian"
"5496",4.35,3.25,"Meadow","Kimmeridgian"
"5497",4.35,3.3,"Meadow","Kimmeridgian"
"5498",4.35,3.35,"Meadow","Kimmeridgian"
"5499",4.35,3.4,"Meadow","Kimmeridgian"
"5500",4.35,3.45,"Pasture","Kimmeridgian"
"5501",4.35,3.5,"Pasture","Kimmeridgian"
"5502",4.35,3.55,"Pasture","Kimmeridgian"
"5503",4.35,3.6,"Pasture","Sequanian"
"5504",4.35,3.65,"Pasture","Quaternary"
"5505",4.35,3.7,"Pasture","Quaternary"
"5506",4.35,3.75,"Pasture","Quaternary"
"5507",4.35,3.8,"Pasture","Sequanian"
"5508",4.35,3.85,"Pasture","Sequanian"
"5509",4.35,3.9,"Pasture","Sequanian"
"5510",4.35,3.95,"Meadow","Sequanian"
"5511",4.35,4,"Meadow","Sequanian"
"5512",4.35,4.05,"Meadow","Sequanian"
"5513",4.35,4.1,"Meadow","Sequanian"
"5514",4.4,0.8,"Pasture","Kimmeridgian"
"5515",4.4,0.85,"Meadow","Kimmeridgian"
"5516",4.4,0.9,"Meadow","Kimmeridgian"
"5517",4.4,0.95,"Meadow","Quaternary"
"5518",4.4,1,"Meadow","Quaternary"
"5519",4.4,1.05,"Meadow","Quaternary"
"5520",4.4,1.1,"Meadow","Quaternary"
"5521",4.4,1.15,"Meadow","Quaternary"
"5522",4.4,1.2,"Meadow","Quaternary"
"5523",4.4,1.25,"Meadow","Quaternary"
"5524",4.4,1.3,"Meadow","Quaternary"
"5525",4.4,1.35,"Meadow","Quaternary"
"5526",4.4,1.4,"Meadow","Quaternary"
"5527",4.4,1.45,"Meadow","Quaternary"
"5528",4.4,1.5,"Meadow","Quaternary"
"5529",4.4,1.55,"Meadow","Quaternary"
"5530",4.4,1.6,"Meadow","Portlandian"
"5531",4.4,1.65,"Meadow","Portlandian"
"5532",4.4,1.7,"Meadow","Quaternary"
"5533",4.4,1.75,"Meadow","Kimmeridgian"
"5534",4.4,1.8,"Meadow","Kimmeridgian"
"5535",4.4,1.85,"Meadow","Kimmeridgian"
"5536",4.4,1.9,"Meadow","Kimmeridgian"
"5537",4.4,1.95,"Pasture","Kimmeridgian"
"5538",4.4,2,"Pasture","Kimmeridgian"
"5539",4.4,2.05,"Pasture","Kimmeridgian"
"5540",4.4,2.1,"Meadow","Kimmeridgian"
"5541",4.4,2.15,"Meadow","Kimmeridgian"
"5542",4.4,2.2,"Meadow","Kimmeridgian"
"5543",4.4,2.25,"Meadow","Kimmeridgian"
"5544",4.4,2.3,"Forest","Kimmeridgian"
"5545",4.4,2.35,"Forest","Kimmeridgian"
"5546",4.4,2.4,"Forest","Portlandian"
"5547",4.4,2.45,"Forest","Portlandian"
"5548",4.4,2.5,"Forest","Portlandian"
"5549",4.4,2.55,"Forest","Portlandian"
"5550",4.4,2.6,"Forest","Portlandian"
"5551",4.4,2.65,"Forest","Kimmeridgian"
"5552",4.4,2.7,"Forest","Kimmeridgian"
"5553",4.4,2.75,"Forest","Kimmeridgian"
"5554",4.4,2.8,"Forest","Kimmeridgian"
"5555",4.4,2.85,"Forest","Kimmeridgian"
"5556",4.4,2.9,"Pasture","Kimmeridgian"
"5557",4.4,2.95,"Pasture","Kimmeridgian"
"5558",4.4,3,"Pasture","Portlandian"
"5559",4.4,3.05,"Pasture","Portlandian"
"5560",4.4,3.1,"Meadow","Portlandian"
"5561",4.4,3.15,"Meadow","Portlandian"
"5562",4.4,3.2,"Meadow","Portlandian"
"5563",4.4,3.25,"Meadow","Kimmeridgian"
"5564",4.4,3.3,"Meadow","Kimmeridgian"
"5565",4.4,3.35,"Meadow","Kimmeridgian"
"5566",4.4,3.4,"Meadow","Kimmeridgian"
"5567",4.4,3.45,"Meadow","Kimmeridgian"
"5568",4.4,3.5,"Tillage","Kimmeridgian"
"5569",4.4,3.55,"Tillage","Kimmeridgian"
"5570",4.4,3.6,"Tillage","Kimmeridgian"
"5571",4.4,3.65,"Pasture","Sequanian"
"5572",4.4,3.7,"Pasture","Sequanian"
"5573",4.4,3.75,"Pasture","Sequanian"
"5574",4.4,3.8,"Pasture","Sequanian"
"5575",4.4,3.85,"Pasture","Sequanian"
"5576",4.4,3.9,"Pasture","Sequanian"
"5577",4.4,3.95,"Pasture","Sequanian"
"5578",4.4,4,"Meadow","Sequanian"
"5579",4.4,4.05,"Meadow","Sequanian"
"5580",4.4,4.1,"Meadow","Sequanian"
"5581",4.45,0.8,"Pasture","Kimmeridgian"
"5582",4.45,0.85,"Meadow","Kimmeridgian"
"5583",4.45,0.9,"Meadow","Kimmeridgian"
"5584",4.45,0.95,"Meadow","Quaternary"
"5585",4.45,1,"Meadow","Quaternary"
"5586",4.45,1.05,"Meadow","Quaternary"
"5587",4.45,1.1,"Meadow","Quaternary"
"5588",4.45,1.15,"Meadow","Quaternary"
"5589",4.45,1.2,"Meadow","Quaternary"
"5590",4.45,1.25,"Meadow","Quaternary"
"5591",4.45,1.3,"Meadow","Quaternary"
"5592",4.45,1.35,"Meadow","Quaternary"
"5593",4.45,1.4,"Meadow","Quaternary"
"5594",4.45,1.45,"Meadow","Quaternary"
"5595",4.45,1.5,"Meadow","Quaternary"
"5596",4.45,1.55,"Meadow","Quaternary"
"5597",4.45,1.6,"Meadow","Portlandian"
"5598",4.45,1.65,"Meadow","Portlandian"
"5599",4.45,1.7,"Meadow","Quaternary"
"5600",4.45,1.75,"Meadow","Kimmeridgian"
"5601",4.45,1.8,"Meadow","Kimmeridgian"
"5602",4.45,1.85,"Meadow","Kimmeridgian"
"5603",4.45,1.9,"Meadow","Kimmeridgian"
"5604",4.45,1.95,"Pasture","Kimmeridgian"
"5605",4.45,2,"Pasture","Kimmeridgian"
"5606",4.45,2.05,"Pasture","Kimmeridgian"
"5607",4.45,2.1,"Meadow","Kimmeridgian"
"5608",4.45,2.15,"Meadow","Kimmeridgian"
"5609",4.45,2.2,"Meadow","Kimmeridgian"
"5610",4.45,2.25,"Meadow","Kimmeridgian"
"5611",4.45,2.3,"Forest","Kimmeridgian"
"5612",4.45,2.35,"Forest","Kimmeridgian"
"5613",4.45,2.4,"Forest","Portlandian"
"5614",4.45,2.45,"Forest","Portlandian"
"5615",4.45,2.5,"Forest","Portlandian"
"5616",4.45,2.55,"Forest","Portlandian"
"5617",4.45,2.6,"Forest","Portlandian"
"5618",4.45,2.65,"Forest","Kimmeridgian"
"5619",4.45,2.7,"Forest","Kimmeridgian"
"5620",4.45,2.75,"Forest","Kimmeridgian"
"5621",4.45,2.8,"Forest","Kimmeridgian"
"5622",4.45,2.85,"Forest","Kimmeridgian"
"5623",4.45,2.9,"Pasture","Kimmeridgian"
"5624",4.45,2.95,"Pasture","Kimmeridgian"
"5625",4.45,3,"Pasture","Portlandian"
"5626",4.45,3.05,"Pasture","Portlandian"
"5627",4.45,3.1,"Meadow","Portlandian"
"5628",4.45,3.15,"Meadow","Portlandian"
"5629",4.45,3.2,"Meadow","Portlandian"
"5630",4.45,3.25,"Meadow","Kimmeridgian"
"5631",4.45,3.3,"Meadow","Kimmeridgian"
"5632",4.45,3.35,"Meadow","Kimmeridgian"
"5633",4.45,3.4,"Meadow","Kimmeridgian"
"5634",4.45,3.45,"Meadow","Kimmeridgian"
"5635",4.45,3.5,"Tillage","Kimmeridgian"
"5636",4.45,3.55,"Tillage","Kimmeridgian"
"5637",4.45,3.6,"Tillage","Kimmeridgian"
"5638",4.45,3.65,"Pasture","Sequanian"
"5639",4.45,3.7,"Pasture","Sequanian"
"5640",4.45,3.75,"Pasture","Sequanian"
"5641",4.45,3.8,"Pasture","Sequanian"
"5642",4.45,3.85,"Pasture","Sequanian"
"5643",4.45,3.9,"Pasture","Sequanian"
"5644",4.5,0.8,"Pasture","Kimmeridgian"
"5645",4.5,0.85,"Meadow","Kimmeridgian"
"5646",4.5,0.9,"Meadow","Kimmeridgian"
"5647",4.5,0.95,"Meadow","Kimmeridgian"
"5648",4.5,1,"Meadow","Quaternary"
"5649",4.5,1.05,"Meadow","Quaternary"
"5650",4.5,1.1,"Meadow","Quaternary"
"5651",4.5,1.15,"Meadow","Quaternary"
"5652",4.5,1.2,"Meadow","Quaternary"
"5653",4.5,1.25,"Meadow","Kimmeridgian"
"5654",4.5,1.3,"Meadow","Kimmeridgian"
"5655",4.5,1.35,"Meadow","Kimmeridgian"
"5656",4.5,1.4,"Meadow","Kimmeridgian"
"5657",4.5,1.45,"Meadow","Kimmeridgian"
"5658",4.5,1.5,"Meadow","Kimmeridgian"
"5659",4.5,1.55,"Meadow","Kimmeridgian"
"5660",4.5,1.6,"Meadow","Kimmeridgian"
"5661",4.5,1.65,"Meadow","Kimmeridgian"
"5662",4.5,1.7,"Meadow","Kimmeridgian"
"5663",4.5,1.75,"Meadow","Kimmeridgian"
"5664",4.5,1.8,"Meadow","Portlandian"
"5665",4.5,1.85,"Meadow","Kimmeridgian"
"5666",4.5,1.9,"Meadow","Kimmeridgian"
"5667",4.5,1.95,"Meadow","Kimmeridgian"
"5668",4.5,2,"Meadow","Kimmeridgian"
"5669",4.5,2.05,"Meadow","Kimmeridgian"
"5670",4.5,2.1,"Meadow","Kimmeridgian"
"5671",4.5,2.15,"Meadow","Kimmeridgian"
"5672",4.5,2.2,"Meadow","Kimmeridgian"
"5673",4.5,2.25,"Pasture","Kimmeridgian"
"5674",4.5,2.3,"Pasture","Kimmeridgian"
"5675",4.5,2.35,"Pasture","Kimmeridgian"
"5676",4.5,2.4,"Forest","Quaternary"
"5677",4.5,2.45,"Forest","Quaternary"
"5678",4.5,2.5,"Forest","Portlandian"
"5679",4.5,2.55,"Forest","Portlandian"
"5680",4.5,2.6,"Forest","Portlandian"
"5681",4.5,2.65,"Forest","Kimmeridgian"
"5682",4.5,2.7,"Forest","Kimmeridgian"
"5683",4.5,2.75,"Forest","Kimmeridgian"
"5684",4.5,2.8,"Forest","Kimmeridgian"
"5685",4.5,2.85,"Forest","Kimmeridgian"
"5686",4.5,2.9,"Pasture","Kimmeridgian"
"5687",4.5,2.95,"Pasture","Portlandian"
"5688",4.5,3,"Pasture","Portlandian"
"5689",4.5,3.05,"Pasture","Portlandian"
"5690",4.5,3.1,"Pasture","Portlandian"
"5691",4.5,3.15,"Meadow","Portlandian"
"5692",4.5,3.2,"Meadow","Portlandian"
"5693",4.5,3.25,"Meadow","Portlandian"
"5694",4.5,3.3,"Meadow","Portlandian"
"5695",4.5,3.35,"Meadow","Portlandian"
"5696",4.5,3.4,"Meadow","Kimmeridgian"
"5697",4.5,3.45,"Meadow","Kimmeridgian"
"5698",4.5,3.5,"Tillage","Kimmeridgian"
"5699",4.5,3.55,"Tillage","Kimmeridgian"
"5700",4.5,3.6,"Pasture","Kimmeridgian"
"5701",4.5,3.65,"Pasture","Sequanian"
"5702",4.5,3.7,"Pasture","Sequanian"
"5703",4.5,3.75,"Pasture","Sequanian"
"5704",4.5,3.8,"Pasture","Sequanian"
"5705",4.5,3.85,"Pasture","Sequanian"
"5706",4.5,3.9,"Pasture","Sequanian"
"5707",4.55,0.85,"Pasture","Kimmeridgian"
"5708",4.55,0.9,"Pasture","Kimmeridgian"
"5709",4.55,0.95,"Pasture","Kimmeridgian"
"5710",4.55,1,"Meadow","Kimmeridgian"
"5711",4.55,1.05,"Meadow","Kimmeridgian"
"5712",4.55,1.1,"Meadow","Kimmeridgian"
"5713",4.55,1.15,"Meadow","Kimmeridgian"
"5714",4.55,1.2,"Meadow","Kimmeridgian"
"5715",4.55,1.25,"Meadow","Kimmeridgian"
"5716",4.55,1.3,"Meadow","Kimmeridgian"
"5717",4.55,1.35,"Meadow","Kimmeridgian"
"5718",4.55,1.4,"Meadow","Kimmeridgian"
"5719",4.55,1.45,"Meadow","Kimmeridgian"
"5720",4.55,1.5,"Meadow","Kimmeridgian"
"5721",4.55,1.55,"Meadow","Kimmeridgian"
"5722",4.55,1.6,"Meadow","Kimmeridgian"
"5723",4.55,1.65,"Meadow","Kimmeridgian"
"5724",4.55,1.7,"Pasture","Quaternary"
"5725",4.55,1.75,"Pasture","Quaternary"
"5726",4.55,1.8,"Meadow","Kimmeridgian"
"5727",4.55,2.25,"Pasture","Kimmeridgian"
"5728",4.55,2.3,"Pasture","Kimmeridgian"
"5729",4.55,2.35,"Pasture","Kimmeridgian"
"5730",4.55,2.4,"Forest","Kimmeridgian"
"5731",4.55,2.45,"Forest","Kimmeridgian"
"5732",4.55,2.5,"Forest","Kimmeridgian"
"5733",4.55,2.55,"Forest","Kimmeridgian"
"5734",4.55,2.6,"Forest","Kimmeridgian"
"5735",4.55,2.65,"Forest","Kimmeridgian"
"5736",4.55,2.7,"Forest","Kimmeridgian"
"5737",4.55,2.95,"Forest","Portlandian"
"5738",4.55,3,"Forest","Portlandian"
"5739",4.55,3.05,"Forest","Portlandian"
"5740",4.55,3.1,"Forest","Portlandian"
"5741",4.55,3.15,"Pasture","Portlandian"
"5742",4.55,3.2,"Pasture","Portlandian"
"5743",4.55,3.25,"Forest","Portlandian"
"5744",4.55,3.3,"Forest","Portlandian"
"5745",4.55,3.35,"Forest","Portlandian"
"5746",4.55,3.4,"Tillage","Portlandian"
"5747",4.55,3.45,"Tillage","Portlandian"
"5748",4.55,3.5,"Tillage","Kimmeridgian"
"5749",4.55,3.55,"Tillage","Kimmeridgian"
"5750",4.55,3.6,"Tillage","Kimmeridgian"
"5751",4.55,3.65,"Tillage","Kimmeridgian"
"5752",4.55,3.7,"Tillage","Kimmeridgian"
"5753",4.6,0.9,"Pasture","Kimmeridgian"
"5754",4.6,0.95,"Pasture","Kimmeridgian"
"5755",4.6,1,"Meadow","Kimmeridgian"
"5756",4.6,1.05,"Meadow","Kimmeridgian"
"5757",4.6,1.1,"Meadow","Kimmeridgian"
"5758",4.6,1.15,"Meadow","Kimmeridgian"
"5759",4.6,1.2,"Meadow","Kimmeridgian"
"5760",4.6,1.25,"Meadow","Kimmeridgian"
"5761",4.6,1.3,"Meadow","Kimmeridgian"
"5762",4.6,1.35,"Meadow","Kimmeridgian"
"5763",4.6,1.4,"Meadow","Kimmeridgian"
"5764",4.6,1.45,"Meadow","Kimmeridgian"
"5765",4.6,1.5,"Meadow","Kimmeridgian"
"5766",4.6,1.55,"Meadow","Kimmeridgian"
"5767",4.6,1.6,"Meadow","Kimmeridgian"
"5768",4.6,1.65,"Meadow","Kimmeridgian"
"5769",4.6,1.7,"Pasture","Quaternary"
"5770",4.6,1.75,"Pasture","Quaternary"
"5771",4.6,1.8,"Meadow","Kimmeridgian"
"5772",4.6,2.3,"Pasture","Kimmeridgian"
"5773",4.6,2.35,"Pasture","Kimmeridgian"
"5774",4.6,2.4,"Forest","Kimmeridgian"
"5775",4.6,2.45,"Forest","Kimmeridgian"
"5776",4.6,2.5,"Forest","Kimmeridgian"
"5777",4.6,2.55,"Forest","Kimmeridgian"
"5778",4.6,2.6,"Forest","Kimmeridgian"
"5779",4.6,2.65,"Forest","Kimmeridgian"
"5780",4.6,2.7,"Forest","Kimmeridgian"
"5781",4.6,3,"Forest","Portlandian"
